counter, roll, pitch, yaw, pan, tilt, lati, longi, timestp, heading, rateofturn, cog, sog2, sow, sog, temp, humidity, pressure, wind_speed, wind_angle, bb_roll, bb_pitch, bb_yaw, proc_ptu_mode, proc_colav_limit, proc_colav_speed, proc_surveil_speed
68674, -3.1249911785125732, 0.031184017658233643, 101.73472595214844, -0.009999999776482582, 1.2599999904632568, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68676, -3.1080539226531982, 0.002899457700550556, 101.76919555664062, -0.009999999776482582, 1.2599999904632568, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68678, -3.0806312561035156, -0.025359706953167915, 101.80921173095703, -0.009999999776482582, 1.2599999904632568, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68681, -3.0120348930358887, -0.061861615628004074, 101.86149597167969, -0.009999999776482582, 1.2599999904632568, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68683, -2.9349639415740967, -0.06666481494903564, 101.88618469238281, -0.009999999776482582, 1.2599999904632568, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68685, -2.8685965538024902, -0.11018169671297073, 101.91361999511719, -0.009999999776482582, 1.2599999904632568, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68687, -2.82775616645813, -0.16812074184417725, 101.94959259033203, -0.009999999776482582, 1.2899999618530273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68689, -2.802081823348999, -0.1856953501701355, 101.98609924316406, -0.009999999776482582, 1.340000033378601, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68692, -2.7007956504821777, -0.17002218961715698, 102.05795288085938, -0.009999999776482582, 1.3899999856948853, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68694, -2.588524103164673, -0.1673305332660675, 102.07158660888672, -0.009999999776482582, 1.440000057220459, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68697, -2.451272487640381, -0.14231428503990173, 102.12503814697266, -0.009999999776482582, 1.5299999713897705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68698, -2.44172739982605, -0.12774842977523804, 102.13336944580078, -0.009999999776482582, 1.5499999523162842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68700, -2.4281017780303955, -0.14205308258533478, 102.16459655761719, -0.009999999776482582, 1.590000033378601, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68703, -2.3965907096862793, -0.136050283908844, 102.27554321289062, -0.009999999776482582, 1.6299999952316284, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68707, -2.266334295272827, -0.11073744297027588, 102.3782730102539, -0.009999999776482582, 1.7000000476837158, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68709, -2.2302908897399902, -0.1348998099565506, 102.40238952636719, -0.009999999776482582, 1.7400000095367432, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68709, -2.2302908897399902, -0.1348998099565506, 102.40238952636719, -0.009999999776482582, 1.7400000095367432, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68712, -2.1881322860717773, -0.04816287383437157, 102.48686981201172, -0.009999999776482582, 1.7799999713897705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68714, -2.1451101303100586, -0.10462091118097305, 102.51560974121094, -0.009999999776482582, 1.7999999523162842, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68716, -2.1006624698638916, -0.12467502802610397, 102.55783081054688, -0.009999999776482582, 1.8200000524520874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68718, -2.0881636142730713, -0.08584204316139221, 102.59233093261719, -0.009999999776482582, 1.850000023841858, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68721, -2.159637212753296, -0.1337762326002121, 102.68511962890625, -0.009999999776482582, 1.850000023841858, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68724, -2.184061050415039, -0.10345522314310074, 102.7769546508789, -0.009999999776482582, 1.899999976158142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68725, -2.168031692504883, -0.09517057240009308, 102.76087188720703, -0.009999999776482582, 1.9299999475479126, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68730, -2.2072088718414307, -0.10319280624389648, 102.86891174316406, -0.009999999776482582, 1.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68731, -2.2624144554138184, -0.0591539666056633, 102.89435577392578, -0.009999999776482582, 1.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68732, -2.2938010692596436, -0.0611594058573246, 102.91282653808594, -0.009999999776482582, 1.9700000286102295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68735, -2.376973867416382, -0.05688992142677307, 103.0234146118164, -0.009999999776482582, 1.9800000190734863, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68739, -2.328134059906006, 0.06735754758119583, 103.08675384521484, -0.009999999776482582, 1.9800000190734863, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68741, -2.326639175415039, 0.07972941547632217, 103.11190795898438, -0.009999999776482582, 1.9800000190734863, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68742, -2.3251962661743164, 0.06627775728702545, 103.12481689453125, -0.009999999776482582, 1.9800000190734863, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68745, -2.253885507583618, 0.24163685739040375, 103.19303131103516, -0.009999999776482582, 1.9700000286102295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68747, -2.1635868549346924, 0.2495960146188736, 103.22547149658203, -0.009999999776482582, 1.8799999952316284, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68749, -2.078021287918091, 0.2972043454647064, 103.26164245605469, -0.009999999776482582, 1.840000033378601, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68750, -2.055891513824463, 0.29765307903289795, 103.27330780029297, -0.009999999776482582, 1.7599999904632568, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68751, -1.9983549118041992, 0.24837301671504974, 103.30288696289062, -0.009999999776482582, 1.7200000286102295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68754, -1.8623102903366089, 0.23065122961997986, 103.37484741210938, -0.009999999776482582, 1.6399999856948853, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68756, -1.7103246450424194, 0.3096197545528412, 103.43224334716797, -0.009999999776482582, 1.5299999713897705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68758, -1.5367908477783203, 0.23580093681812286, 103.45304107666016, -0.009999999776482582, 1.440000057220459, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68760, -1.3799922466278076, 0.23728987574577332, 103.5263442993164, -0.009999999776482582, 1.3700000047683716, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68763, -1.1354515552520752, 0.22621576488018036, 103.6174087524414, -0.009999999776482582, 1.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68765, -0.9907936453819275, 0.24409334361553192, 103.68414306640625, -0.009999999776482582, 1.1799999475479126, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68767, -0.8425288200378418, 0.2644326984882355, 103.76541900634766, -0.009999999776482582, 1.1100000143051147, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68769, -0.6933785080909729, 0.1999264657497406, 103.78649139404297, -0.009999999776482582, 1.0299999713897705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68772, -0.5124069452285767, 0.22228148579597473, 103.87158203125, -0.009999999776482582, 0.9700000286102295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68774, -0.381204754114151, 0.14862486720085144, 103.91051483154297, -0.009999999776482582, 0.8700000047683716, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68776, -0.2554123103618622, 0.12471889704465866, 103.96659851074219, -0.009999999776482582, 0.8199999928474426, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68778, -0.14756697416305542, 0.14594188332557678, 104.0419692993164, -0.009999999776482582, 0.7799999713897705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68781, 0.04101835936307907, 0.010738689452409744, 104.12818145751953, -0.009999999776482582, 0.7400000095367432, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68783, 0.16846010088920593, 0.04768702760338783, 104.18273162841797, -0.009999999776482582, 0.7400000095367432, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68785, 0.2765803039073944, -0.04062095656991005, 104.21172332763672, -0.009999999776482582, 0.7400000095367432, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68787, 0.3353925347328186, -0.02128761261701584, 104.19019317626953, -0.009999999776482582, 0.7400000095367432, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68789, 0.3403245806694031, -0.015229688957333565, 104.16397094726562, -0.009999999776482582, 0.7400000095367432, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
68792, 0.30522066354751587, -0.06611485034227371, 104.31289672851562, -0.009999999776482582, 0.7400000095367432, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 35.0, 0.015, 0.015 
